ID	GSM1329321	GSM1329322	GSM1329323	GSM1329324	GSM1329325	GSM1329326	GSM1329327	GSM1329328	GSM1329329	GSM1329330	GSM1329331	GSM1329332	GSM1329333	GSM1329334	GSM1329335	GSM1329336	GSM1329337	GSM1329338	GSM1329339	GSM1329340	GSM1329341	GSM1329342	GSM1329343	GSM1329344	GSM1329345	GSM1329346	GSM1329347	GSM1329348	GSM1329349	GSM1329350	GSM1329351	GSM1329352	GSM1329353	GSM1329354	GSM1329355	GSM1329356	GSM1329357	GSM1329358	GSM1329359	GSM1329360	GSM1329361	GSM1329362	GSM1329363	GSM1329364	GSM1329365	GSM1329366	GSM1329367	GSM1329368	GSM1329369	GSM1329370	GSM1329371	GSM1329372	GSM1329373	GSM1329374	GSM1329375	GSM1329376	GSM1329377	GSM1329378	GSM1329379	GSM1329380	GSM1329381	GSM1329382	GSM1329383	GSM1329384	GSM1329385	GSM1329386	GSM1329387	GSM1329388	GSM1329389	GSM1329390	GSM1329391	GSM1329392	GSM1329393	GSM1329394	GSM1329395	GSM1329396	GSM1329397	GSM1329398	GSM1329399	GSM1329400	GSM1329401	GSM1329402	GSM1329403	GSM1329404	GSM1329405	GSM1329406	GSM1329407	GSM1329408	GSM1329409	GSM1329410	GSM1329411	GSM1329412	GSM1329413	GSM1329414	GSM1329415	GSM1329416	GSM1329417	GSM1329418	GSM1329419	GSM1329420	GSM1329421	GSM1329422	GSM1329423	GSM1329424	GSM1329425	GSM1329426	GSM1329427	GSM1329428	GSM1329429	GSM1329430	GSM1329431	GSM1329432	GSM1329433	GSM1329434	GSM1329435	GSM1329436	GSM1329437	GSM1329438	GSM1329439	GSM1329440	GSM1329441	GSM1329442	GSM1329443	GSM1329444	GSM1329445	GSM1329446	GSM1329447	GSM1329448	GSM1329449	GSM1329450	GSM1329451	GSM1329452	GSM1329453	GSM1329454	GSM1329455	GSM1329456	GSM1329457	GSM1329458	GSM1329459	GSM1329460
IVNS1ABP	11.489647	10.906257	11.107779	9.778741	9.835429	9.766091	9.591601	9.43988	10.760395	9.896359	9.675841	10.753755	9.253179	9.850516	10.415714	9.815826	9.695581	10.214813	10.013592	9.464672	9.130587	9.485489	9.433958	9.790829	9.547986	9.395612	9.302691	10.053345	9.66912	10.609507	10.231885	9.63732	9.628251	9.774215	9.751145	9.970962	9.998984	9.578365	9.305886	9.641506	9.008933	9.468586	9.153167	9.667873	9.342498	9.940007	9.341989	9.383736	9.353678	9.621241	9.783025	9.809008	9.381695	9.393559	9.72085	9.567832	9.468044	9.481486	9.734354	9.725402	9.634315	9.613387	9.473906	9.486214	9.018044	9.255205	9.215032	9.62588	9.181795	9.935316	9.759231	10.095228	9.594381	9.440419	9.375166	9.549414	9.563082	9.865809	9.452246	9.536089	9.699705	9.963339	9.462882	9.716446	10.451644	8.947457	9.054642	9.096739	8.851435	9.090353	9.532114	9.548644	9.188428	9.753881	9.074134	9.240642	9.651713	9.862122	9.157195	9.291425	9.612717	9.469547	9.633346	9.891528	9.553411	9.487731	9.416118	9.547246	9.338616	9.682501	9.518065	9.612488	9.753768	9.83168	9.684049	9.903668	9.839394	9.53523	9.424551	9.319486	10.281349	10.603666	10.595169	10.090631	10.194491	9.905906	9.550752	10.341143	11.305508	9.692493	9.881774	9.475999	10.622896	9.995261	9.894653	9.817503	9.923563	8.951857	10.132272	9.671213
EIF3B	11.056217	10.832542	11.115931	8.977652	9.352016	10.716698	10.245354	12.261579	11.193598	10.675999	11.162643	11.649844	10.88086	9.245625	8.853951	9.078074	9.317776	9.406196	9.449468	9.855266	9.67184	10.896288	10.370578	10.910296	10.282063	12.081788	12.349513	11.326131	11.101709	11.270745	10.599371	10.634819	10.718892	10.669595	11.300448	11.07197	11.042233	10.570148	10.75405	10.03479	9.759437	9.616259	9.539557	10.000746	9.459935	10.165982	9.349326	10.383586	10.410699	10.565994	10.575426	10.820041	10.489399	10.424848	10.575457	10.3254	10.54692	10.508773	10.521483	10.298686	10.364165	10.434477	10.28005	10.231471	9.753293	9.744301	10.020602	9.802076	10.663075	10.599441	10.489907	10.396468	10.553337	10.547529	10.617205	10.567864	10.221403	10.664881	10.377246	10.593459	10.376897	10.651128	9.954005	10.376191	10.264227	9.805826	9.626576	9.694961	9.646319	9.563624	9.602151	9.991228	9.965586	9.953676	9.632825	9.736252	9.766818	10.371028	10.347152	10.145602	10.51038	10.455583	10.671779	10.863932	10.402788	10.437799	10.294619	10.567362	9.651934	10.081886	9.842457	10.101758	9.857741	9.861614	9.985483	10.132993	10.218559	10.009528	10.400662	9.987487	11.994195	11.173171	10.454463	11.290267	10.581608	10.276107	10.824785	10.677516	12.275446	11.041566	10.508222	10.341669	10.61258	10.544837	10.197171	10.305821	10.226157	9.841247	10.325882	10.223039
NRAS	10.524644	10.832353	11.130224	9.701201	9.515508	10.359408	10.260453	10.8866	10.368355	10.049205	9.803185	10.661457	10.270825	9.391769	9.593288	9.991486	9.737344	9.999714	10.17522	9.932706	10.188754	10.614655	10.180511	10.592367	10.385169	10.989551	10.498189	10.024949	10.234818	10.377715	10.147773	10.129443	10.088551	9.950161	9.701156	10.460124	10.737359	10.248863	10.293869	9.561064	9.192742	9.014592	9.229509	10.053575	9.689996	10.108623	9.790675	9.955149	9.95152	9.921348	10.0304	10.208772	9.876226	10.03124	10.029801	10.051599	9.971202	9.979727	10.158383	10.142712	9.878648	9.743337	9.67255	9.630533	9.161054	9.379558	9.526544	9.679311	9.76853	9.949636	10.227007	10.089897	10.29819	9.987335	10.087255	9.856983	9.84972	9.877485	9.776785	9.718931	9.799585	9.845533	9.463412	9.608666	9.5981	9.416546	9.441846	9.350858	9.230685	9.370967	9.531048	9.735805	9.841201	10.020225	9.906632	9.823672	9.999142	9.894007	9.509597	9.789133	9.658042	9.640702	9.44037	10.108682	9.709108	9.669124	9.650976	9.73439	9.638202	9.807311	9.618335	9.618759	9.730233	9.609181	9.597189	9.93941	9.620049	9.559906	9.496933	9.455465	11.359999	10.961185	10.34949	10.260564	10.1111	10.549706	10.747611	10.254899	11.461002	11.161688	10.05432	10.291253	10.349447	10.402211	10.000558	10.103626	10.400788	9.716516	10.21375	10.182413
SLC7A2	11.305975	11.048006	11.131231	7.876831	7.721726	11.58667	11.797646	8.540979	10.546755	9.892439	12.549405	11.044215	10.919028	7.65853	7.90304	7.578119	8.66821	7.49562	7.745785	7.708079	7.913431	11.942064	11.597802	11.632736	12.013538	9.059178	9.665961	11.796595	11.687057	10.698459	10.269638	9.971722	10.261438	9.989644	12.653476	12.119884	12.504157	11.814046	10.980572	12.86987	12.700107	12.558205	12.280361	13.571213	13.244969	13.74571	13.269679	12.673908	12.98745	12.724582	12.901608	12.960208	12.877126	13.143268	12.715837	13.091457	12.67349	12.875399	12.784389	12.180361	12.917874	12.624778	12.781892	12.684855	12.148039	12.201309	12.795593	12.754827	12.311745	12.914868	12.914787	12.704232	12.960877	12.818767	12.805016	13.011879	12.206558	12.604181	12.745108	12.62115	12.83868	12.994897	12.724748	12.897334	13.124247	12.295084	12.121689	12.851389	11.95227	12.709738	13.131187	12.774775	12.737915	13.104026	13.229736	12.905655	13.452834	12.535293	12.498962	12.35768	12.289952	12.856459	12.401548	12.987418	13.058348	13.135087	13.201463	12.769828	12.040221	12.713819	13.070601	12.888293	12.73729	13.284361	12.273447	12.784748	12.814258	13.049822	12.75344	13.135909	9.636626	11.295651	10.546468	12.966789	12.777023	8.660561	10.157414	11.303539	11.333957	12.450118	12.709475	12.727498	13.266146	12.947737	13.127207	13.082131	13.151793	12.626063	13.133258	13.087497
APOLD1 /// DDX47	11.204646	10.855155	11.132846	10.532014	10.645003	10.970116	10.772922	10.036116	10.731613	10.706809	10.698224	11.949887	10.655517	10.448795	10.81176	10.477749	10.690992	10.798932	10.762322	10.771426	10.637317	11.35006	10.782763	11.031277	10.677852	10.167688	10.02642	10.669962	10.610111	10.893368	10.821291	10.650753	10.668434	10.677793	10.569231	10.829669	10.75364	10.840852	10.318797	10.784861	10.651011	10.584197	10.468686	10.99124	10.462637	11.059677	10.615959	10.796179	10.756189	11.041389	11.008026	11.219646	11.05582	10.856453	10.735632	10.50562	10.731411	10.752625	10.863224	10.958894	10.846234	10.823882	10.711349	10.737227	10.200713	10.478908	10.752078	10.486892	10.643051	11.32902	11.270141	11.247053	10.721918	10.844053	10.895179	10.880011	10.894404	10.972957	10.87304	10.863784	10.736719	11.156679	10.87034	11.120047	10.729865	10.284218	10.635596	10.808672	10.14667	10.308268	10.622225	10.869917	10.976455	10.945413	10.665787	10.728262	10.868466	10.895511	10.648233	10.714835	10.743008	10.755927	10.691611	11.015303	10.831394	10.687655	10.847159	10.923048	10.455223	10.657198	10.720825	10.908401	10.734917	10.926306	10.71697	10.785381	10.734002	10.721684	10.671726	10.755018	10.350581	10.977487	10.870965	10.691924	10.811302	10.956174	11.159697	10.731811	11.991294	10.915482	10.799619	10.771528	11.280978	10.82598	10.756935	10.848367	10.735226	10.725216	10.987136	10.876556
TGFBR2	10.84514	10.404872	11.137766	8.779422	9.152281	11.669287	11.315504	10.682777	11.262673	11.355212	11.473142	11.069233	10.766005	8.629647	9.082656	8.793375	9.357235	9.032441	9.373496	9.12174	9.51871	11.598312	10.698777	11.496046	11.20977	10.340299	10.227959	10.725792	11.164365	11.04024	10.885557	11.294648	11.88846	11.399362	11.383465	10.266788	10.742411	11.168758	10.994695	9.474348	10.158628	9.927307	9.025499	11.009778	10.150464	11.033462	11.17589	10.8453	11.370072	11.21456	11.458103	11.309525	10.987035	10.902167	11.389112	11.074173	11.245564	11.422946	11.52527	11.637853	11.184744	11.474338	11.450079	11.291811	9.432705	8.905397	9.838051	9.816244	10.906764	11.287674	11.476999	11.949304	11.409135	11.631768	11.461733	11.604418	11.61272	11.701992	11.196863	11.396768	11.521461	11.52272	11.176609	11.742759	11.480536	9.20921	9.240622	9.402686	8.742991	9.519127	10.161047	9.577617	9.437873	10.354694	10.862381	11.258138	11.476705	11.352111	11.268131	11.477529	11.327726	11.229149	11.209798	11.501449	11.379984	11.263959	10.950473	11.513623	11.044702	11.549044	11.534234	11.412459	11.419411	11.604723	11.395993	11.561906	11.392493	11.318737	11.175194	11.070697	10.431574	10.711398	10.407905	11.448629	11.646587	10.507823	11.304901	10.569589	11.529016	10.779799	10.364903	9.833895	11.362833	10.914722	10.143703	9.913652	10.348066	9.478936	11.245272	9.887078
CNBP	10.862589	10.968089	11.139963	9.994782	10.078695	11.774147	10.757054	11.660529	11.418877	11.180716	11.423252	11.576313	10.791712	10.202635	10.476487	9.959654	10.450632	10.447152	10.52312	10.206179	10.612028	11.617501	11.022249	11.391951	10.8897	11.621985	11.385977	11.397175	11.57584	11.152151	11.337235	11.430677	11.171303	11.418426	11.201514	11.290747	11.742438	11.074202	10.755787	11.402905	11.225624	11.090725	10.927435	11.91393	11.137547	12.079476	11.35165	11.808459	11.97397	11.923993	12.12755	12.139497	12.015738	11.734314	11.718571	11.771145	11.606898	11.575499	11.899173	11.696388	11.88553	11.768439	11.662876	11.461827	10.951434	11.113854	11.214838	11.192225	11.544106	12.017802	12.202044	12.236482	11.565636	11.685964	11.738416	11.724163	11.826203	11.818472	11.822251	11.311168	11.775685	11.828952	11.636121	11.723457	11.674326	10.870073	11.165519	10.86113	10.641905	10.743711	11.148467	11.448832	11.417141	11.63341	11.286613	11.403759	11.796138	11.779371	11.717024	11.594231	11.58548	11.927629	11.681153	11.804246	11.383406	11.433532	11.53316	11.41103	11.284138	11.527484	11.329166	11.268123	11.298284	11.496337	11.5895	11.880544	11.587909	11.690984	11.315267	11.329327	12.01932	11.620397	11.152082	11.796598	11.808513	11.322592	11.974772	11.224504	12.098398	10.939922	11.828768	11.859769	12.070126	11.80521	11.656575	11.614141	11.917488	11.364161	12.027801	11.938637
SAA2-SAA4 /// SAA4	11.374055	11.280384	11.139977	10.601032	10.380608	11.961304	11.95675	10.308843	10.707596	9.601974	13.146177	7.532855	12.819098	10.437138	10.187026	10.799956	10.947759	10.26713	9.987995	10.687613	10.683966	11.707834	11.766203	12.339995	11.896752	11.234629	10.411701	8.838824	8.654855	11.049706	9.906784	8.929896	10.729986	9.358663	13.303991	11.821367	10.41862	12.484265	12.018593	12.879725	13.007906	12.914788	12.743871	12.812304	12.181058	12.72517	12.380746	13.187124	12.983437	12.779017	12.583858	12.958719	13.05936	12.700094	12.285155	12.50783	12.792859	12.75084	12.522955	12.321836	12.744864	12.888393	12.870752	12.495822	12.101175	12.444873	12.759853	12.559914	13.23828	13.002732	12.815484	12.10115	12.606086	12.651287	12.572927	12.598075	12.380352	12.237293	12.556725	12.655245	12.76099	12.388278	12.552781	12.628231	12.915508	12.548075	12.628794	12.78507	12.572821	12.425761	12.434841	13.028648	13.040868	12.593394	12.577321	12.314538	12.55472	13.057977	12.698618	12.503547	12.573071	12.770519	12.703756	12.929062	12.696474	12.646778	12.931619	12.527209	12.055231	12.218068	12.302426	12.695561	12.121378	12.335002	12.414939	12.53175	12.490302	12.361403	12.977016	12.451492	11.006494	11.185498	9.157001	13.291399	13.243315	10.507061	11.691367	12.276278	6.617416	12.552862	13.202599	13.143012	13.063622	12.611122	13.008925	12.755583	12.95698	12.335406	12.512489	12.6544
SEC61A1	11.251678	10.938605	11.157625	9.296466	8.749964	10.5211	9.901164	9.938298	11.174	10.310622	10.429337	10.176991	10.480082	9.381259	9.608739	9.313733	9.342878	9.243469	9.39873	9.243442	9.305933	10.067282	9.804394	10.031977	10.077578	10.0512	9.665055	11.135089	10.929332	11.253548	10.277265	10.201633	10.108794	10.090633	10.550244	10.385562	10.133593	10.349108	10.581438	9.482261	9.272344	9.101966	9.242619	9.792214	9.14396	9.774105	9.563362	9.68535	9.140571	9.68584	9.330293	9.624414	9.420541	9.573683	9.638143	9.686625	10.0643	9.962331	9.619722	9.822824	10.12054	10.130415	9.944749	9.824351	9.449208	9.369382	9.562103	9.467678	9.853748	9.4675	9.387089	9.252762	9.916605	10.040058	10.02354	9.897436	9.661733	9.618988	9.762294	10.384933	9.983787	9.983085	9.9624	10.102459	10.230214	9.393277	9.382465	9.10575	9.067154	9.062106	9.298708	9.457469	9.18695	9.149531	9.727872	9.783599	9.771423	9.697207	9.843129	9.846343	9.960722	10.01585	10.093968	9.751343	10.15284	10.154468	10.109893	10.236541	9.492142	9.685936	9.816996	10.038289	9.712942	9.878227	9.72024	9.796203	10.076332	9.937938	10.17811	10.009844	9.546325	10.987729	10.110478	10.10464	10.262001	9.397789	10.033306	9.16059	10.150831	10.083348	9.579641	9.549724	9.600348	10.039278	9.904117	8.922994	9.474154	8.973442	9.536893	9.662584
SYNCRIP	10.51121	10.765938	11.165099	9.030683	9.135584	10.238133	9.860963	10.259875	9.180932	10.161495	9.854276	9.997478	9.592725	8.718871	9.299575	9.042354	9.485723	9.298488	9.554517	9.373344	9.679581	10.246029	10.034156	10.061819	9.807598	10.041824	9.989325	10.084955	9.963595	9.086608	10.289557	10.182241	10.016703	10.069449	10.017959	9.579617	10.010743	9.968097	9.820736	9.434886	9.504877	9.337056	9.18625	9.85816	9.356208	9.877693	9.590892	9.743247	9.665344	10.074196	9.605238	9.982648	9.932023	9.811389	9.917722	9.56545	9.901264	9.794387	10.03938	9.838883	9.858582	9.619844	9.631303	9.370861	9.13144	9.364115	9.103858	9.288432	9.773359	9.769215	10.07255	9.749646	9.975915	10.010876	9.879933	9.776523	9.731585	9.950553	9.878568	9.889651	9.677933	9.966963	9.492576	9.624987	9.644542	9.461816	9.553695	9.63639	8.872076	9.290964	9.651063	9.801172	9.775307	9.923852	9.855931	9.697699	9.896027	9.994179	9.54374	9.569252	9.631993	9.781132	9.490663	10.16638	10.001719	9.766113	9.883209	9.941278	9.461009	9.725962	9.709444	9.779741	9.861401	9.950268	9.710334	9.708915	9.849337	9.755387	9.624531	9.773229	10.659264	9.011037	10.190304	10.025584	9.979125	9.700592	10.803411	9.704792	10.002353	9.954851	10.106977	9.614028	10.268241	10.089472	9.682459	9.687185	9.714719	8.988425	9.878103	9.890034
NISCH	11.789746	11.110745	11.179243	11.954226	11.447083	11.000797	10.855485	10.51001	10.332636	10.779241	9.965268	11.214301	10.469497	11.349697	11.83858	11.592032	11.368288	11.481686	11.410338	11.458809	11.186207	10.966285	10.919286	10.999208	10.665769	10.297775	10.197995	10.031958	9.679562	10.29111	10.610207	10.725733	10.711041	10.355692	10.340053	10.783013	10.118001	10.696563	10.856203	11.487069	10.807059	11.106466	11.249426	10.975835	10.910087	10.862739	10.702162	10.08171	10.148331	10.112546	10.164989	10.194686	10.031429	10.13983	10.208933	10.029446	10.420609	10.51659	10.005509	10.20277	10.271342	10.489939	10.286541	10.234307	10.737371	10.952838	11.30556	11.205123	10.223882	10.463843	10.33647	10.630589	10.339333	10.504907	10.369107	10.178566	10.050701	10.116907	10.06247	10.284557	10.346869	10.420422	10.202434	10.641664	10.800383	10.743815	11.154617	11.16881	11.001287	10.821648	11.038085	10.959653	11.113686	11.095401	10.585832	10.649744	10.701952	10.055539	10.028014	10.316349	10.713764	10.179684	10.655806	9.645915	10.324055	10.186436	10.186526	10.449213	10.043479	10.184212	10.428447	10.65193	10.396252	10.42924	10.272354	10.454582	10.394494	10.407409	10.254176	10.202345	10.221181	9.268919	11.095132	9.837264	10.264058	10.972482	10.102065	10.44218	11.201516	10.4685	10.56333	9.938745	9.834287	10.056183	10.034819	10.763222	10.242728	11.035025	9.984889	10.753791
RP11-403P17.4	11.09851	10.863236	11.180259	11.375738	11.457105	10.882844	9.947285	10.246472	10.560339	10.628806	10.0444	10.805421	10.352023	11.421094	11.495682	11.629622	11.267129	11.507356	11.01514	11.270922	10.868587	10.552804	10.157324	10.870813	9.900796	10.126959	10.147732	10.61762	10.587519	10.47902	10.584713	10.567467	10.363396	10.551496	10.150901	10.647746	10.694592	10.639249	10.762808	11.18878	11.331831	11.225225	11.297264	10.859215	10.652425	10.851002	10.295042	10.423439	10.138288	10.344861	10.543683	10.489165	10.431365	10.504786	10.521875	10.525176	10.6094	10.577694	10.687319	10.581188	10.593425	10.645597	10.520696	10.258717	10.483304	10.767838	11.307982	11.502114	10.430104	10.533246	10.478078	10.574452	10.356724	10.487939	10.613876	10.636618	10.694443	10.70699	10.527731	10.261589	10.501307	10.406503	10.244975	10.61019	10.635828	11.09146	10.985769	10.752174	11.026421	10.29747	10.660984	10.701964	10.812458	10.501528	10.266835	9.973701	10.255535	10.079893	10.196817	10.19315	10.60041	10.466414	10.663063	10.32941	9.94927	9.995462	9.956503	9.984803	9.991462	10.148927	10.572919	10.500045	10.453815	10.534608	10.096383	10.310028	10.510288	10.571442	10.553038	10.396736	9.286883	9.033403	10.009273	8.949532	8.822986	10.744892	9.403523	10.945092	10.799747	10.128774	9.983391	10.140231	9.429152	9.72179	9.967769	10.544685	10.743965	10.892343	9.894556	10.232331
ALDH1A1	10.347852	10.393984	11.181144	9.681897	10.828053	13.132442	12.337995	13.046376	11.918281	13.486214	12.006525	11.434851	11.051498	10.83516	10.556419	10.028811	10.669834	11.328525	11.486755	11.211762	11.689941	13.609768	12.744037	13.440843	12.511472	12.925806	12.829911	12.125503	12.415921	12.19549	13.813512	13.675572	13.248559	13.74308	11.939193	13.081199	13.925225	11.595754	10.903277	10.862192	10.953598	10.932682	10.522935	12.071236	11.033907	12.224161	11.21742	11.952046	12.451333	12.525346	12.405187	12.410198	12.38201	12.828556	12.877096	12.871348	12.568686	12.630294	12.731764	12.423015	12.195312	12.168621	12.09877	11.673811	10.900335	11.004547	10.497505	10.629478	12.105485	12.11099	12.596805	12.560578	12.652766	12.705359	12.718547	12.53569	12.500691	12.248367	12.649415	12.118721	12.202544	12.271702	11.86727	12.622972	11.905145	10.835851	11.155123	10.371572	10.787174	10.412383	10.600625	11.670773	11.463375	11.720029	11.17672	11.397434	11.454257	12.408664	12.340899	12.304123	12.218081	12.227389	11.808969	12.850951	12.456304	12.463453	12.201627	12.459059	11.86176	12.112438	11.559203	11.785758	11.805412	11.932871	11.935455	12.185023	11.792145	11.638126	11.692783	11.696169	13.154972	12.626494	14.034707	12.285557	13.029385	12.53796	13.776927	13.819668	12.34236	12.223505	11.957033	11.856298	12.594415	12.86483	12.611171	12.034601	11.895313	11.294789	12.701922	12.492969
MAPK1IP1L	10.956162	11.18487	11.182641	10.713277	10.990776	10.899364	10.80574	10.208752	11.38114	10.896497	11.380869	11.679127	10.892084	10.779945	11.102551	10.824054	10.957918	10.990419	11.058086	10.948393	10.908735	10.732675	11.079429	10.753578	10.750894	10.139632	10.174535	11.383472	11.507841	11.359653	10.833151	10.73597	10.968499	10.553982	11.400907	11.195099	11.051912	11.133687	11.362598	10.966049	11.215089	10.976541	10.864215	11.021697	11.11433	10.986911	11.103771	10.642165	10.795404	10.780414	10.610992	10.720125	10.722169	10.876023	10.880878	10.733796	11.012093	10.951316	10.836827	10.892603	11.122849	11.241199	11.008902	10.901269	10.911046	11.13518	10.809927	10.801277	10.751916	10.712346	10.936276	10.931059	10.96509	10.970724	10.9857	10.623273	10.897945	10.989962	10.717928	11.038699	11.003773	11.196608	10.943956	11.051138	11.002947	10.749056	11.104155	11.213935	10.685591	11.325033	11.407845	11.189671	11.589172	11.417	10.974026	11.144244	11.307516	11.029431	11.033532	11.211569	11.303222	11.014967	11.153341	11.226778	11.549076	11.373312	11.340537	11.515158	10.915874	11.139958	11.055811	11.195767	11.277126	11.218177	11.206649	11.192742	11.118068	10.970374	10.973614	10.744922	10.625978	11.392433	11.223145	11.121675	11.037039	10.824953	11.201262	10.670592	11.444251	10.953536	10.913004	11.011716	11.459035	11.258519	10.997177	11.063912	10.602819	11.15107	11.150156	11.055349
EFR3A	11.034518	11.09117	11.185617	10.671416	11.210874	12.408703	11.626812	11.804206	11.463574	11.674169	11.851233	10.812366	11.784284	10.976109	11.173824	10.604065	11.052954	11.478625	11.547751	11.173336	11.15189	11.811312	11.895288	11.749439	11.741373	11.900979	12.265126	11.350446	11.498465	11.251892	12.017702	11.80881	11.628748	11.863327	11.307637	11.474322	11.699821	11.813643	11.710112	10.988882	11.099439	10.852855	10.743805	11.336075	10.930912	11.284481	11.143248	11.234036	11.253297	11.524276	11.264785	11.480052	11.452991	11.397585	11.390997	11.592198	11.241818	11.059356	11.598723	11.38885	11.378523	11.55579	11.37818	11.043034	10.774208	10.726096	10.750076	10.842992	11.201846	11.513191	11.584155	11.396182	11.303312	11.363106	11.268873	11.399402	11.304176	11.449403	11.571923	11.278623	11.349331	11.577577	10.755349	11.139193	10.937215	10.861238	10.951249	11.117745	10.790786	10.788993	11.169364	11.36229	11.110565	11.384228	11.175357	11.090881	11.206125	11.294046	11.11128	11.184317	11.348707	11.33379	11.140813	11.448011	11.130604	11.076447	11.33409	11.300322	10.997128	11.096284	11.33767	11.257953	11.26385	11.328039	11.087791	11.171763	11.14415	11.336642	11.310413	11.19451	12.093067	10.99926	12.215551	11.908333	11.677168	11.484389	12.838214	11.854675	11.300144	12.358832	11.489232	11.433139	11.37626	11.626812	11.440452	11.366384	11.331151	11.147177	11.52694	11.635178
RBPJ	11.801619	11.625071	11.187853	10.796471	10.156302	10.435532	11.119743	9.580655	11.143022	9.967033	10.287257	10.969737	10.604815	10.650621	10.604804	10.719852	10.661752	10.402271	10.252477	10.207407	10.122472	10.435025	10.743862	10.850269	10.665835	9.548506	9.822146	11.087132	10.592534	11.164265	9.896572	9.891314	9.966022	9.878897	10.474849	10.626963	10.444936	10.492645	10.760462	10.311992	10.053875	10.388372	10.318014	10.260542	10.196791	10.268776	10.301731	9.864664	10.088431	9.873281	10.020673	9.788657	9.661484	9.764075	9.974692	9.759095	10.080928	10.226209	9.953008	9.959307	10.214647	10.295856	10.031846	10.106571	10.303546	10.460629	10.505415	10.538367	9.921888	10.317468	9.89258	10.180058	10.148445	10.157346	10.095695	10.005513	9.864239	9.90926	9.761371	10.233202	10.342361	10.50795	10.338866	10.571835	10.469917	10.171675	10.4818	10.365378	10.340179	10.302171	10.404397	10.09336	10.215961	10.15257	10.12754	10.480054	10.550535	10.107787	10.178789	10.31988	10.633665	10.208449	10.482579	9.725714	10.49982	10.346427	10.219885	10.563492	9.85886	10.086082	10.472912	10.484942	10.471182	10.366957	10.064367	10.11086	10.490374	10.449972	10.17648	10.147257	9.731722	9.981981	10.30402	9.929188	10.098303	10.241782	10.063205	10.456754	10.62584	10.159669	10.001493	10.04008	9.384295	10.106579	9.98627	10.058236	9.557994	10.133193	10.03551	10.047788
